symbol,datetime,last_price,highest,lowest,open,close,average,volume,amount,open_interest,settlement,upper_limit,lower_limit,pre_open_interest,pre_settlement,pre_close,ask_price1,ask_volume1,bid_price1,bid_volume1,ask_price2,ask_volume2,bid_price2,bid_volume2,ask_price3,ask_volume3,bid_price3,bid_volume3,ask_price4,ask_volume4,bid_price4,bid_volume4,ask_price5,ask_volume5,bid_price5,bid_volume5
DCE.pg2101-P-2950,2020-08-21 14:59:59.999500,12.8,nan,nan,nan,12.8,nan,0,0.0,54,12.8,416.4,0.2,54,30.4,30.4,nan,0,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-C-3000,2020-08-21 14:59:59.999500,795.4,nan,nan,nan,795.4,nan,0,0.0,1,795.4,1215.2,453.2,1,834.2,834.2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-P-3000,2020-08-21 14:59:59.999500,30.4,nan,nan,nan,30.4,nan,0,0.0,0,30.4,408.4,0.2,0,27.4,27.4,nan,0,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2103-C-3000,2020-08-21 14:59:59.999500,614.6,nan,nan,nan,614.6,nan,0,0.0,6,614.6,988.4,276.4,6,632.4,632.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2103-P-3000,2020-08-21 14:59:59.999500,72.4,nan,nan,nan,72.4,nan,0,0.0,4,72.4,429.2,0.2,4,73.2,73.2,nan,0,0.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.MA009C1500,2020-08-05 14:59:59.000001,189.0,194.0,159.0,159.0,189.0,180.5,3,5415.0,52,180.5,302.0,98.0,52,200.0,200.0,228.0,1,183.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.MA009P1500,2020-08-05 14:59:59.000001,0.5,0.5,0.5,0.5,0.5,0.5,240,1200.0,3351,0.5,102.5,0.5,3491,0.5,0.5,0.5,271,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.MA011C1575,2020-08-21 14:59:59.000001,nan,nan,nan,nan,nan,nan,0,0.0,1,nan,330.5,114.5,1,222.5,222.5,nan,0,199.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.MA011P1575,2020-08-21 14:59:59.000001,nan,nan,nan,nan,nan,nan,0,0.0,2076,nan,108.5,0.5,2076,0.5,2.0,2.5,30,1.5,30,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.MA101C1600,2020-08-21 14:59:59.000001,327.0,327.5,324.5,324.5,327.0,325.5,9,29295.0,10,325.5,433.0,203.0,1,318.0,318.0,366.0,1,272.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.MA101P1600,2020-08-21 14:59:59.000001,6.5,6.5,5.0,6.0,6.5,6.0,143,8580.0,1875,6.0,120.0,0.5,1754,5.0,5.5,6.5,3,6.0,27,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2005C7700,2020-04-24 14:59:59.999501,2005.0,nan,nan,nan,2005.0,nan,0,0.0,0,2005.0,2802.0,1067.0,0,1935.0,1935.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2005C7800,2020-04-24 14:59:59.999501,1905.0,nan,nan,nan,1905.0,nan,0,0.0,0,1905.0,2702.0,967.0,0,1835.0,1835.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2005P7700,2020-04-24 14:59:59.999501,1.0,nan,nan,nan,1.0,nan,0,0.0,17,1.0,868.0,1.0,17,1.0,1.0,6.0,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2005P7800,2020-04-24 14:59:59.999501,1.0,nan,nan,nan,1.0,nan,0,0.0,16,1.0,868.0,1.0,16,1.0,1.0,59.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2006C7800,2020-05-25 14:59:59.999501,2165.0,nan,nan,nan,2165.0,nan,0,0.0,0,2165.0,3187.0,1372.0,0,2280.0,2280.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2006C7900,2020-05-25 14:59:59.999501,2065.0,nan,nan,nan,2065.0,nan,0,0.0,0,2065.0,3087.0,1272.0,0,2180.0,2180.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2006P7800,2020-05-25 14:59:59.999501,1.0,nan,nan,nan,1.0,nan,0,0.0,2,1.0,908.0,1.0,2,1.0,1.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2006P7900,2020-05-25 14:59:59.999501,1.0,nan,nan,nan,1.0,nan,0,0.0,0,1.0,908.0,1.0,0,1.0,1.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2007C7800,2020-06-22 14:59:59.999501,2395.0,nan,nan,nan,2395.0,nan,0,0.0,0,2395.0,3209.0,1391.0,0,2300.0,2300.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2007C7900,2020-06-22 14:59:59.999501,2295.0,nan,nan,nan,2295.0,nan,0,0.0,0,2295.0,3109.0,1291.0,0,2200.0,2200.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2007P7800,2020-06-22 14:59:59.999501,1.0,1.0,1.0,1.0,1.0,1.0,1,10.0,12,1.0,910.0,1.0,11,1.0,1.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2007P7900,2020-06-22 14:59:59.999501,1.0,1.0,1.0,1.0,1.0,1.0,1,10.0,5,1.0,910.0,1.0,4,1.0,1.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2008C8000,2020-07-27 14:59:59.999501,2590.0,nan,nan,nan,2590.0,nan,0,0.0,0,2590.0,3092.0,1837.0,0,2465.0,2465.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2008P8000,2020-07-27 14:59:59.999501,1.0,nan,nan,nan,1.0,nan,0,0.0,0,1.0,628.0,1.0,0,1.0,1.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2009C8000,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,8,nan,3813.0,2476.0,8,3145.0,3145.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2009P8000,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,309,nan,669.0,1.0,309,1.0,1.0,20.0,4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2010C8100,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3782.0,2437.0,0,3110.0,3110.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2010P8100,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,673.0,1.0,0,1.0,1.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2011C8100,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3840.0,2489.0,0,3165.0,3165.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2011C8200,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,3740.0,2389.0,0,3065.0,3065.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2011P8100,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,676.0,1.0,0,1.0,1.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2011P8200,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,676.0,1.0,0,1.0,1.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2101C9100,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,3,nan,4018.0,2533.0,3,3276.0,3276.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2101C9200,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,2,nan,3921.0,2436.0,2,3179.0,3179.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2101P9100,2020-08-21 14:59:59.999501,13.0,13.0,13.0,13.0,13.0,13.0,4,520.0,138,9.0,755.0,1.0,134,13.0,13.0,395.0,1,2.0,23,397.0,1,1.0,50,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
SHFE.ru2101P9200,2020-08-21 14:59:59.999500,nan,nan,nan,nan,nan,nan,0,0.0,61,nan,757.0,1.0,61,15.0,15.0,nan,0,2.0,23,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.c2009-C-2200,2020-08-07 14:59:59.999502,40.0,68.5,40.0,68.5,40.0,49.5,700,349590.0,0,54.0,231.0,0.5,4192,94.0,83.0,60.5,1,30.0,100,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.c2009-P-2200,2020-08-07 14:59:59.999502,0.5,0.5,0.5,0.5,0.5,0.5,216,1080.0,0,0.5,137.5,0.5,4212,0.5,0.5,0.5,2603,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.c2011-C-2220,2020-08-21 14:59:59.999500,91.0,nan,nan,nan,91.0,nan,0,0.0,72,91.0,227.5,0.5,72,91.5,91.5,nan,0,9.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.c2011-P-2220,2020-08-21 14:59:59.999500,37.0,nan,nan,nan,37.0,nan,0,0.0,33,37.0,166.5,0.5,33,30.5,21.5,nan,0,8.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.c2101-C-2240,2020-08-21 14:59:59.999501,103.5,108.0,93.0,108.0,103.5,102.5,267,274010.0,2287,105.5,249.5,0.5,2285,111.5,114.0,104.5,5,76.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.c2101-P-2240,2020-08-21 14:59:59.999501,40.5,46.5,39.5,39.5,40.5,43.0,366,158515.0,3335,47.5,184.5,0.5,3377,46.5,39.5,50.0,2,38.5,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.c2103-C-2260,2020-08-21 14:59:59.999500,111.5,nan,nan,nan,111.5,nan,0,0.0,45,111.5,257.5,0.5,45,118.5,118.5,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.c2103-P-2260,2020-08-21 14:59:59.999500,49.0,nan,nan,nan,49.0,nan,0,0.0,25,49.0,188.0,0.5,25,49.0,49.0,nan,0,1.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.SR007C4800,2020-06-03 14:59:59.000001,482.0,482.0,482.0,482.0,482.0,482.0,28,134960.0,91,482.0,704.5,80.5,91,392.5,397.0,502.0,10,473.5,10,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.SR007P4800,2020-06-03 14:59:59.000001,nan,nan,nan,nan,nan,nan,0,0.0,603,nan,312.5,0.5,603,0.5,0.5,0.5,24,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.SR011C4800,2020-08-21 14:59:59.000001,244.0,253.0,244.0,253.0,244.0,249.5,4,9980.0,85,249.5,556.5,0.5,85,255.5,255.5,554.0,1,85.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.SR011P4800,2020-08-21 14:59:59.000001,55.0,61.0,53.0,53.5,55.0,56.5,35,19775.0,736,56.5,354.0,0.5,703,53.0,52.0,56.0,3,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.SR101C4700,2020-08-21 14:59:59.000001,401.5,401.5,370.0,392.0,401.5,384.5,45,173025.0,478,384.5,712.0,104.0,477,408.0,416.0,405.0,1,315.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CZCE.SR101P4700,2020-08-21 14:59:59.000001,43.5,51.0,43.5,46.0,43.5,47.0,242,113740.0,3530,47.0,352.5,0.5,3451,48.5,45.0,69.5,1,6.5,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2103-C-450,2020-08-21 14:59:59.999500,367.6,nan,nan,nan,367.6,nan,0,0.0,2,367.6,454.2,290.2,2,372.2,372.2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.i2103-P-450,2020-08-21 14:59:59.999501,2.9,2.9,2.9,2.9,2.9,2.9,1,290.0,26,1.7,83.1,0.1,25,1.1,3.0,2.0,1,0.1,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.m2103-C-2500,2020-08-21 14:59:59.999500,283.5,nan,nan,nan,283.5,nan,0,0.0,10,283.5,504.0,114.0,10,309.0,309.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.m2103-P-2500,2020-08-21 14:59:59.999500,14.5,nan,nan,nan,14.5,nan,0,0.0,75,14.5,216.5,0.5,75,21.5,21.5,nan,0,0.5,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-C-2950,2020-08-21 14:59:59.999500,647.4,nan,nan,nan,647.4,nan,0,0.0,61,647.4,1057.6,331.6,61,694.6,694.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-P-2950,2020-08-21 14:59:59.999501,12.0,12.0,12.0,12.0,12.0,12.0,49,11760.0,249,8.4,371.8,0.2,263,8.8,16.6,15.0,2,8.0,15,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-C-3000,2020-08-21 14:59:59.999501,600.6,nan,nan,nan,600.6,nan,0,0.0,140,600.6,1011.0,285.0,143,648.0,626.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-P-3000,2020-08-21 14:59:59.999501,16.4,29.8,14.8,20.0,16.4,18.2,207,76084.0,2012,11.6,375.0,0.2,1979,12.0,20.0,17.0,5,16.4,22,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-C-2950,2020-08-21 14:59:59.999500,743.2,nan,nan,nan,743.2,nan,0,0.0,10,743.2,1213.0,459.0,10,836.0,836.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-P-2950,2020-08-21 14:59:59.999501,17.0,17.0,16.8,16.8,17.0,16.8,20,6760.0,103,11.6,385.6,0.2,83,8.6,8.6,67.2,1,0.4,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-C-3000,2020-08-21 14:59:59.999500,697.0,nan,nan,nan,697.0,nan,0,0.0,10,697.0,1165.8,411.8,10,788.8,788.8,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-P-3000,2020-08-21 14:59:59.999500,15.4,nan,nan,nan,15.4,nan,0,0.0,71,15.4,388.6,0.2,71,11.6,11.6,85.0,1,0.4,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-C-3050,2020-08-21 14:59:59.999500,651.8,nan,nan,nan,651.8,nan,0,0.0,10,651.8,1119.4,365.4,10,742.4,742.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-P-3050,2020-08-21 14:59:59.999500,20.2,nan,nan,nan,20.2,nan,0,0.0,100,20.2,392.2,0.2,100,15.2,15.2,391.8,1,1.8,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-C-3100,2020-08-21 14:59:59.999500,607.6,nan,nan,nan,607.6,nan,0,0.0,20,607.6,1074.0,320.0,20,697.0,697.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-P-3100,2020-08-21 14:59:59.999500,26.0,nan,nan,nan,26.0,nan,0,0.0,96,26.0,396.6,0.2,96,19.6,19.6,396.2,1,1.8,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-C-3150,2020-08-21 14:59:59.999500,564.6,nan,nan,nan,564.6,nan,0,0.0,20,564.6,1029.4,275.4,20,652.4,652.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2012-P-3150,2020-08-21 14:59:59.999500,32.8,nan,nan,nan,32.8,nan,0,0.0,117,32.8,402.0,0.2,117,25.0,25.0,nan,0,1.8,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-C-3000,2020-08-21 14:59:59.999500,811.2,nan,nan,nan,811.2,nan,0,0.0,41,811.2,1285.6,513.6,41,899.6,899.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-P-3000,2020-08-21 14:59:59.999500,16.6,nan,nan,nan,16.6,nan,0,0.0,63,16.6,422.4,0.2,63,36.4,26.0,nan,0,11.6,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-C-3050,2020-08-21 14:59:59.999500,765.8,nan,nan,nan,765.8,nan,0,0.0,38,765.8,1242.6,470.6,38,856.6,856.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-P-3050,2020-08-21 14:59:59.999500,21.0,nan,nan,nan,21.0,nan,0,0.0,42,21.0,429.2,0.2,42,43.2,43.2,nan,0,0.6,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-C-3100,2020-08-21 14:59:59.999500,721.2,nan,nan,nan,721.2,nan,0,0.0,34,721.2,1200.4,428.4,34,814.4,814.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-P-3100,2020-08-21 14:59:59.999500,26.4,nan,nan,nan,26.4,nan,0,0.0,45,26.4,437.0,0.2,45,51.0,51.0,234.0,1,2.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-C-3050,2020-08-21 14:59:59.999500,752.0,nan,nan,nan,752.0,nan,0,0.0,0,752.0,1171.4,409.4,0,790.4,790.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-P-3050,2020-08-21 14:59:59.999500,37.0,nan,nan,nan,37.0,nan,0,0.0,3,37.0,414.6,0.2,3,33.6,33.6,nan,0,2.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-C-3100,2020-08-21 14:59:59.999500,709.8,nan,nan,nan,709.8,nan,0,0.0,0,709.8,1128.4,366.4,0,747.4,747.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-P-3100,2020-08-21 14:59:59.999500,44.6,nan,nan,nan,44.6,nan,0,0.0,4,44.6,421.4,0.2,4,40.4,40.4,nan,0,2.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2103-C-3050,2020-08-21 14:59:59.999500,577.0,nan,nan,nan,577.0,nan,0,0.0,4,577.0,950.6,238.6,4,594.6,594.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2103-P-3050,2020-08-21 14:59:59.999500,84.6,nan,nan,nan,84.6,nan,0,0.0,1,84.6,441.4,0.2,1,85.4,85.4,nan,0,0.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CFFEX.IO2006-C-4150,2020-06-19 14:59:59.999502,0.2,0.6,0.2,0.4,0.2,0.3,316,11020.0,0,nan,404.8,0.2,754,0.4,0.6,0.2,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CFFEX.IO2006-P-4150,2020-06-19 14:59:59.999502,54.4,107.6,52.2,107.6,54.4,71.4,279,1992440.0,0,55.4,519.0,0.2,95,114.6,107.2,56.4,3,54.0,2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CFFEX.IO2103-C-4200,2020-08-21 15:00:00.000003,624.0,nan,nan,nan,624.0,nan,0,0.0,64,561.0,1015.2,79.6,64,547.4,624.0,572.6,3,549.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
CFFEX.IO2103-P-4200,2020-08-21 15:00:00.000001,170.2,170.2,157.4,157.4,170.2,162.4,12,194920.0,152,158.2,641.2,0.2,144,173.4,165.0,161.8,5,154.8,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-C-3050,2020-08-21 14:59:59.999500,555.0,nan,nan,nan,555.0,nan,0,0.0,80,555.0,965.2,239.2,80,602.2,582.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-P-3050,2020-08-21 14:59:59.999501,18.4,20.2,17.6,20.2,18.4,18.4,10,3700.0,289,16.0,379.2,0.2,287,16.2,21.0,18.2,20,11.0,13,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-C-3100,2020-08-21 14:59:59.999500,510.6,nan,nan,nan,510.6,nan,0,0.0,66,510.6,920.4,194.4,66,557.4,557.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-P-3100,2020-08-21 14:59:59.999501,21.6,26.2,15.6,26.2,21.6,19.4,38,14832.0,439,21.4,384.4,0.2,468,21.4,25.0,119.4,1,18.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-C-3150,2020-08-21 14:59:59.999500,467.6,nan,nan,nan,467.6,nan,0,0.0,74,467.6,877.0,151.0,74,514.0,514.0,nan,0,182.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-P-3150,2020-08-21 14:59:59.999501,24.8,29.2,24.8,29.2,24.8,28.0,47,26424.0,179,28.4,391.0,0.2,155,28.0,28.6,30.0,1,13.0,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-C-3200,2020-08-21 14:59:59.999500,426.0,nan,nan,nan,426.0,nan,0,0.0,77,426.0,835.0,109.0,77,472.0,472.0,nan,0,250.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-P-3200,2020-08-21 14:59:59.999501,27.8,55.0,26.2,39.0,27.8,29.0,162,94592.0,348,36.8,398.8,0.2,325,35.8,36.6,34.8,1,22.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-C-3250,2020-08-21 14:59:59.999500,386.2,nan,nan,nan,386.2,nan,0,0.0,65,386.2,794.6,68.6,65,431.6,431.6,nan,0,81.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2011-P-3250,2020-08-21 14:59:59.999501,36.8,46.0,33.0,44.8,36.8,37.4,48,36056.0,149,46.8,408.4,0.2,133,45.4,44.0,135.6,1,30.0,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-C-3150,2020-08-21 14:59:59.999500,677.6,nan,nan,nan,677.6,nan,0,0.0,26,677.6,1159.4,387.4,26,773.4,773.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-P-3150,2020-08-21 14:59:59.999500,32.8,nan,nan,nan,32.8,nan,0,0.0,50,32.8,445.8,0.2,50,59.8,59.8,nan,0,2.8,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-C-3200,2020-08-21 14:59:59.999500,635.2,nan,nan,nan,635.2,nan,0,0.0,31,635.2,1119.4,347.4,31,733.4,733.4,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2101-P-3200,2020-08-21 14:59:59.999500,40.2,nan,nan,nan,40.2,nan,0,0.0,70,40.2,455.6,0.2,70,69.6,18.0,nan,0,15.2,3,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-C-3150,2020-08-21 14:59:59.999500,668.6,nan,nan,nan,668.6,nan,0,0.0,1,668.6,1086.6,324.6,1,705.6,705.6,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-P-3150,2020-08-21 14:59:59.999500,53.4,nan,nan,nan,53.4,nan,0,0.0,3,53.4,429.4,0.2,3,48.4,48.4,nan,0,2.2,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-C-3200,2020-08-21 14:59:59.999500,628.6,nan,nan,nan,628.6,nan,0,0.0,1,628.6,1046.0,284.0,1,665.0,665.0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2102-P-3200,2020-08-21 14:59:59.999500,63.2,nan,nan,nan,63.2,nan,0,0.0,3,63.2,438.6,0.2,3,57.6,57.6,nan,0,0.4,1,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
DCE.pg2103-C-3100,2020-08-21 14:59:59.999500,540.6,nan,nan,nan,540.6,nan,0,0.0,4,540.6,914.2,202.2,4,558.2,558.2,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0,nan,0
